datetime,surface_net_solar_radiation
2015-01-01 00:00:00,4174110.0
2015-01-01 01:00:00,0.0
2015-01-01 02:00:00,0.0
2015-01-01 03:00:00,0.0
2015-01-01 04:00:00,0.0
2015-01-01 05:00:00,0.0
2015-01-01 06:00:00,0.0
2015-01-01 07:00:00,10644.0
2015-01-01 08:00:00,145932.0
2015-01-01 09:00:00,417704.0
2015-01-01 10:00:00,813664.0
2015-01-01 11:00:00,1187748.0
2015-01-01 12:00:00,1707522.0
2015-01-01 13:00:00,2309102.0
2015-01-01 14:00:00,2862196.0
2015-01-01 15:00:00,3262630.0
2015-01-01 16:00:00,3419800.0
2015-01-01 17:00:00,3424352.0
2015-01-01 18:00:00,3424352.0
2015-01-01 19:00:00,3424352.0
2015-01-01 20:00:00,3424352.0
2015-01-01 21:00:00,3424352.0
2015-01-01 22:00:00,3424352.0
2015-01-01 23:00:00,3424350.0
2015-01-02 00:00:00,3424350.0
2015-01-02 01:00:00,0.0
2015-01-02 02:00:00,0.0
2015-01-02 03:00:00,0.0
2015-01-02 04:00:00,0.0
2015-01-02 05:00:00,0.0
2015-01-02 06:00:00,0.0
2015-01-02 07:00:00,11996.0
2015-01-02 08:00:00,238932.0
2015-01-02 09:00:00,776978.0
2015-01-02 10:00:00,1648676.0
2015-01-02 11:00:00,2554054.0
2015-01-02 12:00:00,3440070.0
2015-01-02 13:00:00,4208870.0
2015-01-02 14:00:00,4722308.0
2015-01-02 15:00:00,5068012.0
2015-01-02 16:00:00,5202004.0
2015-01-02 17:00:00,5207658.0
2015-01-02 18:00:00,5207658.0
2015-01-02 19:00:00,5207658.0
2015-01-02 20:00:00,5207658.0
2015-01-02 21:00:00,5207658.0
2015-01-02 22:00:00,5207658.0
2015-01-02 23:00:00,5207660.0
2015-01-03 00:00:00,5207660.0
2015-01-03 01:00:00,0.0
2015-01-03 02:00:00,0.0
2015-01-03 03:00:00,0.0
2015-01-03 04:00:00,0.0
2015-01-03 05:00:00,0.0
2015-01-03 06:00:00,0.0
2015-01-03 07:00:00,13328.0
2015-01-03 08:00:00,238470.0
2015-01-03 09:00:00,808462.0
2015-01-03 10:00:00,1797382.0
2015-01-03 11:00:00,3090460.0
2015-01-03 12:00:00,4498886.0
2015-01-03 13:00:00,5880730.0
2015-01-03 14:00:00,7014964.0
2015-01-03 15:00:00,7741740.0
2015-01-03 16:00:00,8014042.0
2015-01-03 17:00:00,8022022.0
2015-01-03 18:00:00,8022022.0
2015-01-03 19:00:00,8022022.0
2015-01-03 20:00:00,8022022.0
2015-01-03 21:00:00,8022022.0
2015-01-03 22:00:00,8022022.0
2015-01-03 23:00:00,8022020.0
2015-01-04 00:00:00,8022020.0
2015-01-04 01:00:00,0.0
2015-01-04 02:00:00,0.0
2015-01-04 03:00:00,0.0
2015-01-04 04:00:00,0.0
2015-01-04 05:00:00,0.0
2015-01-04 06:00:00,0.0
2015-01-04 07:00:00,19432.0
2015-01-04 08:00:00,356112.0
2015-01-04 09:00:00,1159942.0
2015-01-04 10:00:00,2358460.0
2015-01-04 11:00:00,3808990.0
2015-01-04 12:00:00,5350530.0
2015-01-04 13:00:00,6779668.0
2015-01-04 14:00:00,7944608.0
2015-01-04 15:00:00,8673360.0
2015-01-04 16:00:00,8946548.0
2015-01-04 17:00:00,8955744.0
2015-01-04 18:00:00,8955744.0
2015-01-04 19:00:00,8955744.0
2015-01-04 20:00:00,8955744.0
2015-01-04 21:00:00,8955744.0
2015-01-04 22:00:00,8955744.0
2015-01-04 23:00:00,8955744.0
2015-01-05 00:00:00,8955744.0
2015-01-05 01:00:00,0.0
2015-01-05 02:00:00,0.0
2015-01-05 03:00:00,0.0
2015-01-05 04:00:00,0.0
2015-01-05 05:00:00,0.0
2015-01-05 06:00:00,0.0
2015-01-05 07:00:00,15214.0
2015-01-05 08:00:00,322832.0
2015-01-05 09:00:00,1022662.0
2015-01-05 10:00:00,1849342.0
2015-01-05 11:00:00,2865132.0
2015-01-05 12:00:00,4051000.0
2015-01-05 13:00:00,4987850.0
2015-01-05 14:00:00,5970334.0
2015-01-05 15:00:00,6687628.0
2015-01-05 16:00:00,6924274.0
2015-01-05 17:00:00,6934772.0
2015-01-05 18:00:00,6934772.0
2015-01-05 19:00:00,6934772.0
2015-01-05 20:00:00,6934772.0
2015-01-05 21:00:00,6934772.0
2015-01-05 22:00:00,6934772.0
2015-01-05 23:00:00,6934772.0
2015-01-06 00:00:00,6934772.0
2015-01-06 01:00:00,0.0
2015-01-06 02:00:00,0.0
2015-01-06 03:00:00,0.0
2015-01-06 04:00:00,0.0
2015-01-06 05:00:00,0.0
2015-01-06 06:00:00,0.0
2015-01-06 07:00:00,20256.0
2015-01-06 08:00:00,362398.0
2015-01-06 09:00:00,1208512.0
2015-01-06 10:00:00,2456396.0
2015-01-06 11:00:00,3964552.0
2015-01-06 12:00:00,5557218.0
2015-01-06 13:00:00,7048924.0
2015-01-06 14:00:00,8264756.0
2015-01-06 15:00:00,9064742.0
2015-01-06 16:00:00,9379316.0
2015-01-06 17:00:00,9391548.0
2015-01-06 18:00:00,9391548.0
2015-01-06 19:00:00,9391548.0
2015-01-06 20:00:00,9391548.0
2015-01-06 21:00:00,9391548.0
2015-01-06 22:00:00,9391548.0
2015-01-06 23:00:00,9391548.0
2015-01-07 00:00:00,9391548.0
2015-01-07 01:00:00,0.0
2015-01-07 02:00:00,0.0
2015-01-07 03:00:00,0.0
2015-01-07 04:00:00,0.0
2015-01-07 05:00:00,0.0
2015-01-07 06:00:00,0.0
2015-01-07 07:00:00,19658.0
2015-01-07 08:00:00,367746.0
2015-01-07 09:00:00,1193478.0
2015-01-07 10:00:00,2425168.0
2015-01-07 11:00:00,3900906.0
2015-01-07 12:00:00,5388984.0
2015-01-07 13:00:00,6700982.0
2015-01-07 14:00:00,7824410.0
2015-01-07 15:00:00,8507096.0
2015-01-07 16:00:00,8759926.0
2015-01-07 17:00:00,8770250.0
2015-01-07 18:00:00,8770250.0
2015-01-07 19:00:00,8770250.0
2015-01-07 20:00:00,8770250.0
2015-01-07 21:00:00,8770250.0
2015-01-07 22:00:00,8770250.0
2015-01-07 23:00:00,8770250.0
2015-01-08 00:00:00,8770250.0
2015-01-08 01:00:00,0.0
2015-01-08 02:00:00,0.0
2015-01-08 03:00:00,0.0
2015-01-08 04:00:00,0.0
2015-01-08 05:00:00,0.0
2015-01-08 06:00:00,0.0
2015-01-08 07:00:00,19982.0
2015-01-08 08:00:00,366026.0
2015-01-08 09:00:00,1179034.0
2015-01-08 10:00:00,2427054.0
2015-01-08 11:00:00,3935106.0
2015-01-08 12:00:00,5521684.0
2015-01-08 13:00:00,7035526.0
2015-01-08 14:00:00,8277358.0
2015-01-08 15:00:00,9044814.0
2015-01-08 16:00:00,9365738.0
2015-01-08 17:00:00,9380210.0
2015-01-08 18:00:00,9380210.0
2015-01-08 19:00:00,9380210.0
2015-01-08 20:00:00,9380210.0
2015-01-08 21:00:00,9380210.0
2015-01-08 22:00:00,9380210.0
2015-01-08 23:00:00,9380210.0
2015-01-09 00:00:00,9380210.0
2015-01-09 01:00:00,0.0
2015-01-09 02:00:00,0.0
2015-01-09 03:00:00,0.0
2015-01-09 04:00:00,0.0
2015-01-09 05:00:00,0.0
2015-01-09 06:00:00,0.0
2015-01-09 07:00:00,18424.0
2015-01-09 08:00:00,318690.0
2015-01-09 09:00:00,1003778.0
2015-01-09 10:00:00,2162758.0
2015-01-09 11:00:00,3412530.0
2015-01-09 12:00:00,4698924.0
2015-01-09 13:00:00,5797286.0
2015-01-09 14:00:00,6869274.0
2015-01-09 15:00:00,7511102.0
2015-01-09 16:00:00,7782472.0
2015-01-09 17:00:00,7797080.0
2015-01-09 18:00:00,7797080.0
2015-01-09 19:00:00,7797080.0
2015-01-09 20:00:00,7797080.0
2015-01-09 21:00:00,7797080.0
2015-01-09 22:00:00,7797080.0
2015-01-09 23:00:00,7797080.0
2015-01-10 00:00:00,7797080.0
2015-01-10 01:00:00,0.0
2015-01-10 02:00:00,0.0
2015-01-10 03:00:00,0.0
2015-01-10 04:00:00,0.0
2015-01-10 05:00:00,0.0
2015-01-10 06:00:00,0.0
2015-01-10 07:00:00,19556.0
2015-01-10 08:00:00,359962.0
2015-01-10 09:00:00,1181346.0
2015-01-10 10:00:00,2413736.0
2015-01-10 11:00:00,3921416.0
2015-01-10 12:00:00,5531198.0
2015-01-10 13:00:00,7061838.0
2015-01-10 14:00:00,8320530.0
2015-01-10 15:00:00,9160964.0
2015-01-10 16:00:00,9510602.0
2015-01-10 17:00:00,9529104.0
2015-01-10 18:00:00,9529104.0
2015-01-10 19:00:00,9529104.0
2015-01-10 20:00:00,9529104.0
2015-01-10 21:00:00,9529104.0
2015-01-10 22:00:00,9529104.0
2015-01-10 23:00:00,9529104.0
2015-01-11 00:00:00,9529104.0
2015-01-11 01:00:00,0.0
2015-01-11 02:00:00,0.0
2015-01-11 03:00:00,0.0
2015-01-11 04:00:00,0.0
2015-01-11 05:00:00,0.0
2015-01-11 06:00:00,0.0
2015-01-11 07:00:00,21168.0
2015-01-11 08:00:00,383300.0
