datetime,surface_net_solar_radiation
2015-01-01 00:00:00,3608374.0
2015-01-01 01:00:00,0.0
2015-01-01 02:00:00,0.0
2015-01-01 03:00:00,0.0
2015-01-01 04:00:00,0.0
2015-01-01 05:00:00,0.0
2015-01-01 06:00:00,0.0
2015-01-01 07:00:00,9114.0
2015-01-01 08:00:00,112656.0
2015-01-01 09:00:00,366742.0
2015-01-01 10:00:00,794760.0
2015-01-01 11:00:00,1183532.0
2015-01-01 12:00:00,1688016.0
2015-01-01 13:00:00,2279306.0
2015-01-01 14:00:00,2864598.0
2015-01-01 15:00:00,3275258.0
2015-01-01 16:00:00,3441360.0
2015-01-01 17:00:00,3445550.0
2015-01-01 18:00:00,3445550.0
2015-01-01 19:00:00,3445550.0
2015-01-01 20:00:00,3445550.0
2015-01-01 21:00:00,3445550.0
2015-01-01 22:00:00,3445550.0
2015-01-01 23:00:00,3445552.0
2015-01-02 00:00:00,3445552.0
2015-01-02 01:00:00,0.0
2015-01-02 02:00:00,0.0
2015-01-02 03:00:00,0.0
2015-01-02 04:00:00,0.0
2015-01-02 05:00:00,0.0
2015-01-02 06:00:00,0.0
2015-01-02 07:00:00,12044.0
2015-01-02 08:00:00,232558.0
2015-01-02 09:00:00,757606.0
2015-01-02 10:00:00,1597706.0
2015-01-02 11:00:00,2555704.0
2015-01-02 12:00:00,3378642.0
2015-01-02 13:00:00,4119700.0
2015-01-02 14:00:00,4683146.0
2015-01-02 15:00:00,5051780.0
2015-01-02 16:00:00,5185760.0
2015-01-02 17:00:00,5190836.0
2015-01-02 18:00:00,5190836.0
2015-01-02 19:00:00,5190836.0
2015-01-02 20:00:00,5190836.0
2015-01-02 21:00:00,5190836.0
2015-01-02 22:00:00,5190836.0
2015-01-02 23:00:00,5190836.0
2015-01-03 00:00:00,5190836.0
2015-01-03 01:00:00,0.0
2015-01-03 02:00:00,0.0
2015-01-03 03:00:00,0.0
2015-01-03 04:00:00,0.0
2015-01-03 05:00:00,0.0
2015-01-03 06:00:00,0.0
2015-01-03 07:00:00,10918.0
2015-01-03 08:00:00,214230.0
2015-01-03 09:00:00,753076.0
2015-01-03 10:00:00,1689410.0
2015-01-03 11:00:00,2916706.0
2015-01-03 12:00:00,4270850.0
2015-01-03 13:00:00,5619702.0
2015-01-03 14:00:00,6698772.0
2015-01-03 15:00:00,7399924.0
2015-01-03 16:00:00,7659842.0
2015-01-03 17:00:00,7666894.0
2015-01-03 18:00:00,7666894.0
2015-01-03 19:00:00,7666894.0
2015-01-03 20:00:00,7666894.0
2015-01-03 21:00:00,7666894.0
2015-01-03 22:00:00,7666894.0
2015-01-03 23:00:00,7666894.0
2015-01-04 00:00:00,7666894.0
2015-01-04 01:00:00,0.0
2015-01-04 02:00:00,0.0
2015-01-04 03:00:00,0.0
2015-01-04 04:00:00,0.0
2015-01-04 05:00:00,0.0
2015-01-04 06:00:00,0.0
2015-01-04 07:00:00,17828.0
2015-01-04 08:00:00,346556.0
2015-01-04 09:00:00,1137940.0
2015-01-04 10:00:00,2318420.0
2015-01-04 11:00:00,3746168.0
2015-01-04 12:00:00,5237956.0
2015-01-04 13:00:00,6601436.0
2015-01-04 14:00:00,7734160.0
2015-01-04 15:00:00,8426172.0
2015-01-04 16:00:00,8679216.0
2015-01-04 17:00:00,8687010.0
2015-01-04 18:00:00,8687010.0
2015-01-04 19:00:00,8687010.0
2015-01-04 20:00:00,8687010.0
2015-01-04 21:00:00,8687010.0
2015-01-04 22:00:00,8687010.0
2015-01-04 23:00:00,8687010.0
2015-01-05 00:00:00,8687010.0
2015-01-05 01:00:00,0.0
2015-01-05 02:00:00,0.0
2015-01-05 03:00:00,0.0
2015-01-05 04:00:00,0.0
2015-01-05 05:00:00,0.0
2015-01-05 06:00:00,0.0
2015-01-05 07:00:00,12982.0
2015-01-05 08:00:00,304718.0
2015-01-05 09:00:00,968498.0
2015-01-05 10:00:00,1712816.0
2015-01-05 11:00:00,2640534.0
2015-01-05 12:00:00,3787280.0
2015-01-05 13:00:00,4716636.0
2015-01-05 14:00:00,5662060.0
2015-01-05 15:00:00,6342468.0
2015-01-05 16:00:00,6552994.0
2015-01-05 17:00:00,6562374.0
2015-01-05 18:00:00,6562374.0
2015-01-05 19:00:00,6562374.0
2015-01-05 20:00:00,6562374.0
2015-01-05 21:00:00,6562374.0
2015-01-05 22:00:00,6562374.0
2015-01-05 23:00:00,6562374.0
2015-01-06 00:00:00,6562374.0
2015-01-06 01:00:00,0.0
2015-01-06 02:00:00,0.0
2015-01-06 03:00:00,0.0
2015-01-06 04:00:00,0.0
2015-01-06 05:00:00,0.0
