datetime,surface_net_solar_radiation
2015-01-01 00:00:00,3954506.0
2015-01-01 01:00:00,0.0
2015-01-01 02:00:00,0.0
2015-01-01 03:00:00,0.0
2015-01-01 04:00:00,0.0
2015-01-01 05:00:00,0.0
2015-01-01 06:00:00,0.0
2015-01-01 07:00:00,9840.0
2015-01-01 08:00:00,131626.0
2015-01-01 09:00:00,395622.0
2015-01-01 10:00:00,787510.0
2015-01-01 11:00:00,1144082.0
2015-01-01 12:00:00,1630924.0
2015-01-01 13:00:00,2206914.0
2015-01-01 14:00:00,2752612.0
2015-01-01 15:00:00,3142462.0
2015-01-01 16:00:00,3298686.0
2015-01-01 17:00:00,3303042.0
2015-01-01 18:00:00,3303042.0
2015-01-01 19:00:00,3303042.0
2015-01-01 20:00:00,3303042.0
2015-01-01 21:00:00,3303042.0
2015-01-01 22:00:00,3303042.0
2015-01-01 23:00:00,3303040.0
2015-01-02 00:00:00,3303040.0
2015-01-02 01:00:00,0.0
2015-01-02 02:00:00,0.0
2015-01-02 03:00:00,0.0
2015-01-02 04:00:00,0.0
2015-01-02 05:00:00,0.0
2015-01-02 06:00:00,0.0
2015-01-02 07:00:00,11850.0
2015-01-02 08:00:00,234312.0
2015-01-02 09:00:00,761436.0
2015-01-02 10:00:00,1607192.0
2015-01-02 11:00:00,2519528.0
2015-01-02 12:00:00,3359890.0
2015-01-02 13:00:00,4111204.0
2015-01-02 14:00:00,4635598.0
2015-01-02 15:00:00,4986250.0
2015-01-02 16:00:00,5117144.0
2015-01-02 17:00:00,5122582.0
2015-01-02 18:00:00,5122582.0
2015-01-02 19:00:00,5122582.0
2015-01-02 20:00:00,5122582.0
2015-01-02 21:00:00,5122582.0
2015-01-02 22:00:00,5122582.0
2015-01-02 23:00:00,5122580.0
2015-01-03 00:00:00,5122580.0
2015-01-03 01:00:00,0.0
2015-01-03 02:00:00,0.0
2015-01-03 03:00:00,0.0
2015-01-03 04:00:00,0.0
2015-01-03 05:00:00,0.0
2015-01-03 06:00:00,0.0
2015-01-03 07:00:00,12230.0
2015-01-03 08:00:00,225144.0
2015-01-03 09:00:00,770088.0
2015-01-03 10:00:00,1735370.0
2015-01-03 11:00:00,3003698.0
2015-01-03 12:00:00,4395556.0
2015-01-03 13:00:00,5770968.0
2015-01-03 14:00:00,6897558.0
2015-01-03 15:00:00,7619032.0
2015-01-03 16:00:00,7888348.0
2015-01-03 17:00:00,7896060.0
2015-01-03 18:00:00,7896060.0
2015-01-03 19:00:00,7896060.0
2015-01-03 20:00:00,7896060.0
2015-01-03 21:00:00,7896060.0
2015-01-03 22:00:00,7896060.0
2015-01-03 23:00:00,7896060.0
2015-01-04 00:00:00,7896060.0
2015-01-04 01:00:00,0.0
2015-01-04 02:00:00,0.0
2015-01-04 03:00:00,0.0
2015-01-04 04:00:00,0.0
2015-01-04 05:00:00,0.0
2015-01-04 06:00:00,0.0
2015-01-04 07:00:00,18962.0
2015-01-04 08:00:00,353924.0
2015-01-04 09:00:00,1156186.0
2015-01-04 10:00:00,2354142.0
2015-01-04 11:00:00,3804606.0
2015-01-04 12:00:00,5344412.0
2015-01-04 13:00:00,6767178.0
2015-01-04 14:00:00,7930322.0
2015-01-04 15:00:00,8650876.0
2015-01-04 16:00:00,8918744.0
2015-01-04 17:00:00,8927546.0
2015-01-04 18:00:00,8927546.0
2015-01-04 19:00:00,8927546.0
