datetime,surface_net_solar_radiation
2015-01-01 00:00:00,3539316.0
2015-01-01 01:00:00,0.0
2015-01-01 02:00:00,0.0
2015-01-01 03:00:00,0.0
2015-01-01 04:00:00,0.0
2015-01-01 05:00:00,0.0
2015-01-01 06:00:00,0.0
2015-01-01 07:00:00,9850.0
2015-01-01 08:00:00,102588.0
2015-01-01 09:00:00,323364.0
2015-01-01 10:00:00,788650.0
2015-01-01 11:00:00,1304204.0
2015-01-01 12:00:00,1977410.0
2015-01-01 13:00:00,2693814.0
2015-01-01 14:00:00,3417396.0
2015-01-01 15:00:00,3899920.0
2015-01-01 16:00:00,4084980.0
2015-01-01 17:00:00,4088556.0
2015-01-01 18:00:00,4088556.0
2015-01-01 19:00:00,4088556.0
2015-01-01 20:00:00,4088556.0
2015-01-01 21:00:00,4088556.0
2015-01-01 22:00:00,4088556.0
2015-01-01 23:00:00,4088556.0
2015-01-02 00:00:00,4088556.0
2015-01-02 01:00:00,0.0
2015-01-02 02:00:00,0.0
2015-01-02 03:00:00,0.0
2015-01-02 04:00:00,0.0
2015-01-02 05:00:00,0.0
2015-01-02 06:00:00,0.0
2015-01-02 07:00:00,13392.0
2015-01-02 08:00:00,240314.0
2015-01-02 09:00:00,774956.0
2015-01-02 10:00:00,1636718.0
2015-01-02 11:00:00,2618504.0
2015-01-02 12:00:00,3501818.0
2015-01-02 13:00:00,4199990.0
2015-01-02 14:00:00,4806166.0
2015-01-02 15:00:00,5207206.0
2015-01-02 16:00:00,5358216.0
2015-01-02 17:00:00,5362800.0
2015-01-02 18:00:00,5362800.0
2015-01-02 19:00:00,5362800.0
2015-01-02 20:00:00,5362800.0
2015-01-02 21:00:00,5362800.0
2015-01-02 22:00:00,5362802.0
2015-01-02 23:00:00,5362804.0
2015-01-03 00:00:00,5362804.0
2015-01-03 01:00:00,0.0
2015-01-03 02:00:00,0.0
2015-01-03 03:00:00,0.0
2015-01-03 04:00:00,0.0
2015-01-03 05:00:00,0.0
2015-01-03 06:00:00,0.0
2015-01-03 07:00:00,12138.0
2015-01-03 08:00:00,245190.0
2015-01-03 09:00:00,871940.0
2015-01-03 10:00:00,1834448.0
2015-01-03 11:00:00,3059324.0
2015-01-03 12:00:00,4400858.0
2015-01-03 13:00:00,5729056.0
2015-01-03 14:00:00,6749634.0
2015-01-03 15:00:00,7429400.0
2015-01-03 16:00:00,7678482.0
2015-01-03 17:00:00,7684570.0
2015-01-03 18:00:00,7684570.0
2015-01-03 19:00:00,7684570.0
2015-01-03 20:00:00,7684570.0
2015-01-03 21:00:00,7684570.0
2015-01-03 22:00:00,7684570.0
2015-01-03 23:00:00,7684570.0
2015-01-04 00:00:00,7684570.0
2015-01-04 01:00:00,0.0
2015-01-04 02:00:00,0.0
2015-01-04 03:00:00,0.0
2015-01-04 04:00:00,0.0
2015-01-04 05:00:00,0.0
2015-01-04 06:00:00,0.0
2015-01-04 07:00:00,17486.0
2015-01-04 08:00:00,344676.0
2015-01-04 09:00:00,1131590.0
2015-01-04 10:00:00,2300526.0
2015-01-04 11:00:00,3712100.0
2015-01-04 12:00:00,5149328.0
2015-01-04 13:00:00,6449474.0
2015-01-04 14:00:00,7551946.0
2015-01-04 15:00:00,8231070.0
2015-01-04 16:00:00,8474930.0
2015-01-04 17:00:00,8481268.0
2015-01-04 18:00:00,8481268.0
2015-01-04 19:00:00,8481268.0
2015-01-04 20:00:00,8481268.0
2015-01-04 21:00:00,8481268.0
2015-01-04 22:00:00,8481268.0
2015-01-04 23:00:00,8481268.0
2015-01-05 00:00:00,8481268.0
2015-01-05 01:00:00,0.0
2015-01-05 02:00:00,0.0
2015-01-05 03:00:00,0.0
2015-01-05 04:00:00,0.0
2015-01-05 05:00:00,0.0
2015-01-05 06:00:00,0.0
2015-01-05 07:00:00,13562.0
2015-01-05 08:00:00,301558.0
2015-01-05 09:00:00,980954.0
2015-01-05 10:00:00,1740578.0
2015-01-05 11:00:00,2711586.0
2015-01-05 12:00:00,3928686.0
