datetime,surface_net_solar_radiation
2015-01-01 00:00:00,3306756.0
2015-01-01 01:00:00,0.0
2015-01-01 02:00:00,0.0
2015-01-01 03:00:00,0.0
2015-01-01 04:00:00,0.0
2015-01-01 05:00:00,0.0
2015-01-01 06:00:00,0.0
2015-01-01 07:00:00,7328.0
2015-01-01 08:00:00,88194.0
2015-01-01 09:00:00,294984.0
2015-01-01 10:00:00,674760.0
2015-01-01 11:00:00,1025328.0
2015-01-01 12:00:00,1467512.0
2015-01-01 13:00:00,1986732.0
2015-01-01 14:00:00,2512996.0
2015-01-01 15:00:00,2901626.0
2015-01-01 16:00:00,3059044.0
2015-01-01 17:00:00,3063058.0
2015-01-01 18:00:00,3063058.0
2015-01-01 19:00:00,3063058.0
2015-01-01 20:00:00,3063058.0
2015-01-01 21:00:00,3063058.0
2015-01-01 22:00:00,3063058.0
2015-01-01 23:00:00,3063060.0
2015-01-02 00:00:00,3063060.0
2015-01-02 01:00:00,0.0
2015-01-02 02:00:00,0.0
2015-01-02 03:00:00,0.0
2015-01-02 04:00:00,0.0
2015-01-02 05:00:00,0.0
2015-01-02 06:00:00,0.0
2015-01-02 07:00:00,10382.0
2015-01-02 08:00:00,203314.0
2015-01-02 09:00:00,672106.0
2015-01-02 10:00:00,1441632.0
2015-01-02 11:00:00,2349836.0
2015-01-02 12:00:00,3126468.0
2015-01-02 13:00:00,3850512.0
2015-01-02 14:00:00,4404088.0
2015-01-02 15:00:00,4746244.0
2015-01-02 16:00:00,4875330.0
2015-01-02 17:00:00,4880276.0
2015-01-02 18:00:00,4880276.0
2015-01-02 19:00:00,4880276.0
2015-01-02 20:00:00,4880276.0
2015-01-02 21:00:00,4880276.0
2015-01-02 22:00:00,4880276.0
2015-01-02 23:00:00,4880276.0
2015-01-03 00:00:00,4880276.0
2015-01-03 01:00:00,0.0
2015-01-03 02:00:00,0.0
2015-01-03 03:00:00,0.0
2015-01-03 04:00:00,0.0
2015-01-03 05:00:00,0.0
2015-01-03 06:00:00,0.0
2015-01-03 07:00:00,8766.0
2015-01-03 08:00:00,185782.0
2015-01-03 09:00:00,682606.0
2015-01-03 10:00:00,1534646.0
2015-01-03 11:00:00,2668870.0
2015-01-03 12:00:00,3933798.0
2015-01-03 13:00:00,5215132.0
2015-01-03 14:00:00,6217340.0
2015-01-03 15:00:00,6891270.0
2015-01-03 16:00:00,7142780.0
2015-01-03 17:00:00,7149806.0
2015-01-03 18:00:00,7149806.0
2015-01-03 19:00:00,7149806.0
2015-01-03 20:00:00,7149806.0
2015-01-03 21:00:00,7149806.0
2015-01-03 22:00:00,7149806.0
2015-01-03 23:00:00,7149804.0
2015-01-04 00:00:00,7149804.0
2015-01-04 01:00:00,0.0
2015-01-04 02:00:00,0.0
2015-01-04 03:00:00,0.0
2015-01-04 04:00:00,0.0
2015-01-04 05:00:00,0.0
2015-01-04 06:00:00,0.0
2015-01-04 07:00:00,16268.0
2015-01-04 08:00:00,332910.0
2015-01-04 09:00:00,1099042.0
2015-01-04 10:00:00,2240406.0
2015-01-04 11:00:00,3623188.0
2015-01-04 12:00:00,5044484.0
2015-01-04 13:00:00,6334220.0
2015-01-04 14:00:00,7436832.0
2015-01-04 15:00:00,8103236.0
2015-01-04 16:00:00,8346388.0
2015-01-04 17:00:00,8354010.0
2015-01-04 18:00:00,8354010.0
2015-01-04 19:00:00,8354010.0
2015-01-04 20:00:00,8354010.0
2015-01-04 21:00:00,8354010.0
2015-01-04 22:00:00,8354010.0
2015-01-04 23:00:00,8354010.0
2015-01-05 00:00:00,8354010.0
2015-01-05 01:00:00,0.0
2015-01-05 02:00:00,0.0
2015-01-05 03:00:00,0.0
2015-01-05 04:00:00,0.0
2015-01-05 05:00:00,0.0
2015-01-05 06:00:00,0.0
2015-01-05 07:00:00,10886.0
2015-01-05 08:00:00,285512.0
2015-01-05 09:00:00,933844.0
